EChh4h5,0.000258886105372018,0.0061901423993792,-0.119724853939113,6.75627724545848,9.1432071369885,0.238692989153001,EC,4,5,92.2,480,442,1.08597285067873
EChh4h6,0.000126256581815079,0.00633334770782697,-0.13795917396184,3.1476567265626,4.41274767634969,0.126509094978709,EC,4,6,100.2,511,491,1.04073319755601
EChh4h7,0.000158757162559364,0.00633758775858849,-0.132738649070478,3.95262265776761,5.66561244178314,0.171298978401554,EC,4,7,107.9,553,526,1.05133079847909
EChh4h8,0.000194031439654087,0.00634847903671294,-0.126954591120966,4.81429530833984,7.0437165499653,0.222942124162546,EC,4,8,114.9,593,556,1.06654676258993
EChh4h9,0.000164762228681276,0.00631869790661638,-0.132185108967488,4.1266959608488,6.1285570393263,0.20018610784775,EC,4,9,121.5,625,590,1.05932203389831
EChh4h10,0.000215211510508505,0.00637676802805134,-0.12306994484341,5.29254133283631,8.04724866734517,0.275470733450886,EC,4,10,128,663,617,1.07455429497569
EChh5h1,0.000755789578338739,0.00542085769529526,-0.0450501443476758,25.7196400239615,28.4329246101976,0.271328458623607,EC,5,1,35.9,192,167,1.1497005988024
EChh5h2,0.000477624050590249,0.00590216273365977,-0.088505853359594,13.7108325907793,16.223135096884,0.251230250610471,EC,5,2,52.6,278,248,1.12096774193548
EChh5h3,0.000325210281318573,0.00599372028090779,-0.112582784490441,9.05255818337751,11.1664250119482,0.211386682857072,EC,5,3,65,340,310,1.09677419354839
EChh5h4,0.000428791852150175,0.0060131184572144,-0.0949936629245183,11.8589709571135,15.0834856852829,0.322451472816932,EC,5,4,75.2,400,352,1.13636363636364
EChh5h5,0.000404587940582352,0.00606419919378108,-0.0981847792909328,11.0018575393252,14.3801668431878,0.337830930386264,EC,5,5,83.5,444,391,1.13554987212276
EChh5h6,0.000312422209461443,0.00616611474588119,-0.11150908130567,8.21710231896933,11.04764753669,0.283054521772067,EC,5,6,90.6,473,433,1.09237875288684
EChh5h7,0.000328366822152543,0.006189440769728,-0.108512740138391,8.57149245969935,11.7665016392436,0.319500917954424,EC,5,7,97.3,510,463,1.10151187904968
EChh5h8,0.000341390989908319,0.00614745393453737,-0.107135249341441,9.03361315208953,12.5601820778425,0.352656892575294,EC,5,8,103.3,543,490,1.10816326530612
EChh5h9,0.000296586964632467,0.00613457633046888,-0.114663669905591,7.88102871896137,11.1108607638089,0.322983204484756,EC,5,9,108.9,571,518,1.1023166023166
EChh5h10,0.000350457243587378,0.00616510291872203,-0.105357974550612,9.22049801820112,13.2297288848407,0.400923086663961,EC,5,10,114.4,602,542,1.11070110701107
EChh6h1,0.000713181151509487,0.0054723161526325,-0.0524126970172469,23.8153789750232,26.1974040210649,0.238202504604169,EC,6,1,33.4,180,154,1.16883116883117
EChh6h2,0.000388060709967046,0.00595135332767525,-0.102823552281342,10.9564082010083,12.8501444656475,0.189373626463918,EC,6,2,48.8,258,230,1.12173913043478
EChh6h3,0.000241381883775015,0.00602088033225746,-0.125997873128389,6.65862690516266,8.1189873020015,0.146036039683884,EC,6,3,60.5,316,289,1.09342560553633
EChh6h4,0.000357181309607266,0.00605398824413565,-0.106181027195653,9.7455326023798,12.2529453958228,0.250741279344301,EC,6,4,70.2,373,329,1.13373860182371
EChh6h5,0.000344505821606466,0.00611700794432671,-0.107159281851429,9.20700705937898,11.8941524679094,0.268714540853044,EC,6,5,78,415,365,1.13698630136986
EChh6h6,0.000258599524578148,0.00622807960511792,-0.119041586239939,6.66683047936902,8.85975444779172,0.21929239684227,EC,6,6,84.8,443,405,1.09382716049383
EChh6h7,0.0002763135648268,0.00625514156240771,-0.115694653422782,7.06200336640394,9.58198307762436,0.251997971122041,EC,6,7,91.2,479,433,1.10623556581986
EChh6h8,0.000292646235693276,0.00620200287201781,-0.114052472871008,7.60814911877977,10.4438911426476,0.283574202386784,EC,6,8,96.9,510,459,1.11111111111111
EChh6h9,0.000253420195192236,0.00619316331146371,-0.120549025959936,6.60718027230826,9.1971346671729,0.258995439486465,EC,6,9,102.2,538,484,1.11157024793388
EChh6h10,0.000289426856305727,0.00620641136132116,-0.11449017835373,7.51376681507265,10.6222112517962,0.310844443672351,EC,6,10,107.4,566,508,1.11417322834646
EChh7h1,0.000744205188337658,0.00549454750941193,-0.0465542997351787,24.6506756637725,27.0470163702197,0.239634070644726,EC,7,1,32.2,175,147,1.19047619047619
EChh7h2,0.00044634047284001,0.00598315279976627,-0.0925364177865588,12.4682666280079,14.5571400408991,0.208887341289125,EC,7,2,46.8,249,219,1.13698630136986
EChh7h3,0.000288416600526348,0.00605355656054478,-0.117547988914737,7.87044058250076,9.54037269954832,0.166993211704756,EC,7,3,57.9,303,276,1.09782608695652
EChh7h4,0.000425807901139455,0.00608581387100124,-0.094349270456094,11.4967843271754,14.3582134228325,0.286142909565714,EC,7,4,67.2,359,313,1.14696485623003
EChh7h5,0.000393588998660205,0.00615698970016197,-0.0984914756839438,10.3825993774424,13.3187733074475,0.293617393000513,EC,7,5,74.6,398,348,1.14367816091954
EChh7h6,0.00030107492817821,0.00628260829178987,-0.111247596437796,7.62771793837112,10.0664248566146,0.24387069182435,EC,7,6,81,425,385,1.1038961038961
EChh7h7,0.000312590266799758,0.00630467298780745,-0.109031782382626,7.86412341312028,10.5836587342782,0.271953532115789,EC,7,7,87,460,410,1.1219512195122
EChh7h8,0.000338845205182126,0.00625359079892022,-0.105724025776044,8.6644784247451,11.7920196685761,0.312754124383102,EC,7,8,92.3,489,434,1.12672811059908
EChh7h9,0.000278911878363987,0.00624098706194861,-0.115540717274115,7.16078189355245,9.8718053512504,0.271102345769795,EC,7,9,97.2,514,458,1.12227074235808
EChh7h10,0.000319184895835281,0.00625753560931514,-0.108799237698502,8.15146508156169,11.4135347169983,0.326206963543657,EC,7,10,102.2,542,480,1.12916666666667
EChh8h1,0.000785809660290197,0.00538900572993885,-0.0397457992148458,27.0582729085893,29.4471342758715,0.23888613672822,EC,8,1,30.4,169,135,1.25185185185185
EChh8h2,0.000497137392436811,0.00596879880706389,-0.084248543772001,13.954123092748,16.1365562455456,0.21824331527976,EC,8,2,43.9,237,202,1.17326732673267
EChh8h3,0.000306899141737894,0.0060588200653189,-0.114395352690776,8.36025576233403,10.020580119136,0.1660324356802,EC,8,3,54.1,287,254,1.12992125984252
EChh8h4,0.000385041335957318,0.00605443856851228,-0.101571542445065,10.504118235383,12.9144769984758,0.241035876309281,EC,8,4,62.6,337,289,1.16608996539792
EChh8h5,0.000331697718700433,0.0061444499639354,-0.10876519220144,8.78570184173047,11.0910009866985,0.230529914496801,EC,8,5,69.5,372,323,1.15170278637771
EChh8h6,0.000242394691918659,0.00627908954241608,-0.120655280190482,6.14794187067975,7.982869688504,0.183492781782425,EC,8,6,75.7,398,359,1.10863509749304
EChh8h7,0.000248754037766931,0.00629504846372687,-0.119339186435478,6.27728696800501,8.3046323758055,0.202734540780049,EC,8,7,81.5,432,383,1.12793733681462
EChh8h8,0.000282930446224143,0.00624472030765142,-0.114828129755829,7.25527203931513,9.70827900807845,0.245300696876332,EC,8,8,86.7,461,406,1.13546798029557
EChh8h9,0.000214123763609263,0.00622199651567545,-0.126306119653207,5.53102142996685,7.47740644117505,0.19463850112082,EC,8,9,90.9,481,428,1.12383177570093
EChh8h10,0.00024810518227915,0.00623651025739427,-0.120563389890904,6.37899928841102,8.75336588282249,0.237436659441147,EC,8,10,95.7,507,450,1.12666666666667
EChh9h1,0.00072006127615752,0.0054044638749401,-0.051797686194282,24.6526845923647,26.7120598421752,0.205937524981051,EC,9,1,28.6,159,127,1.25196850393701
EChh9h2,0.000471089954405269,0.00595702440259171,-0.0887876244664398,13.2753226456529,15.2209241573467,0.194560151169376,EC,9,2,41.3,222,191,1.16230366492147
EChh9h3,0.000260378682416541,0.00607867139003893,-0.121674831575116,7.04673747899167,8.37206497249186,0.132532749350019,EC,9,3,50.9,267,242,1.10330578512397
EChh9h4,0.000387504110728425,0.00607004354053822,-0.100904694534904,10.5170200380403,12.7994192502308,0.228239921219042,EC,9,4,58.9,316,273,1.15750915750916
EChh9h5,0.000360978662967401,0.00614384731194553,-0.104009963885357,9.56314419137778,11.9203348605549,0.235719066917713,EC,9,5,65.3,350,303,1.15511551155116
EChh9h6,0.000320811135101656,0.00625584113708614,-0.108568751989552,8.19743554827298,10.4751946074947,0.227775905922176,EC,9,6,71,376,334,1.12574850299401
EChh9h7,0.00028764786172219,0.00626787076565527,-0.113651376186812,7.32185431299072,9.4993486262277,0.217749431323698,EC,9,7,75.7,401,356,1.12640449438202
EChh9h8,0.000305936106926511,0.00622668934634545,-0.111465957986301,7.89071464113142,10.3504409408206,0.245972629968915,EC,9,8,80.4,426,378,1.12698412698413
EChh9h9,0.000244659507911919,0.006234056507019,-0.121163561998136,6.29536084945454,8.37252007162673,0.207715922217219,EC,9,9,84.9,449,400,1.1225
EChh9h10,0.00027863959467201,0.00626010463031736,-0.115231365596428,7.11016445204243,9.59562963651677,0.248546518447433,EC,9,10,89.2,474,418,1.13397129186603
EChh10h1,0.000761134990033324,0.00513763291394618,-0.0464932029920382,28.8360351517151,30.8682655751041,0.203223042338897,EC,10,1,26.7,152,115,1.32173913043478
EChh10h2,0.000496209433994131,0.00585489375150581,-0.0860460646064328,14.4752802326711,16.3708002705287,0.189552003785758,EC,10,2,38.2,209,173,1.20809248554913
EChh10h3,0.000309436904116335,0.00600250359720226,-0.115045844571511,8.58830084814352,10.0395599284491,0.145125908030561,EC,10,3,46.9,251,218,1.15137614678899
EChh10h4,0.00044374992042874,0.00602210948612745,-0.0923679785053127,12.2360429894089,14.6278550605198,0.239181207111091,EC,10,4,53.9,294,245,1.2
EChh10h5,0.00039879289597356,0.00613072493288713,-0.0980646025727523,10.6102044161644,12.9790342182473,0.236882980208295,EC,10,5,59.4,323,271,1.19188191881919
EChh10h6,0.000392019620837194,0.00622262514757914,-0.0977048054066595,10.1241955437542,12.6292009209039,0.250500537714967,EC,10,6,63.9,344,295,1.16610169491525
EChh10h7,0.000342530350562853,0.0062294259712373,-0.105542573661335,8.82679419478763,11.1765523996488,0.234975820486117,EC,10,7,68.6,369,317,1.16403785488959
EChh10h8,0.000353561028528909,0.00618723813945341,-0.104479406950417,9.23571929964614,11.8061079770513,0.257038867740517,EC,10,8,72.7,391,336,1.16369047619048
EChh10h9,0.000274896494445622,0.00620236366706633,-0.11690760885315,7.14586402246234,9.25706909980471,0.211120507734238,EC,10,9,76.8,412,356,1.15730337078652
EChh10h10,0.000281991026185778,0.00620357463341846,-0.115741167994712,7.32742302811435,9.60309060943358,0.227566758131923,EC,10,10,80.7,434,373,1.16353887399464
EShh1h1,-0.000428681826163171,0.0101352635864062,-0.140961486988792,-4.17315942827597,-7.42685448885444,-0.325369506057846,ES,1,1,75.9,393,366,1.07377049180328
EShh1h2,-0.000707924542770074,0.0104718788748008,-0.16309628512606,-6.45561688076731,-14.504718932063,-0.804910205129574,ES,1,2,113.7,582,555,1.04864864864865
EShh1h3,-0.000454151770272211,0.0107494512879301,-0.135276837051672,-3.93032459789789,-10.383821253466,-0.645349665556812,ES,1,3,142.1,733,688,1.06540697674419
EShh1h4,-0.00023994755357707,0.0107875958007608,-0.114941973770431,-2.06189713541816,-6.03062967158289,-0.396873253616473,ES,1,4,165.4,864,790,1.09367088607595
EShh1h5,-0.00030589428760971,0.0108710525587571,-0.120125836992459,-2.58838083758014,-8.25048410123587,-0.566210326365573,ES,1,5,185.1,969,882,1.09863945578231
EShh1h6,-0.000254225833840889,0.0110577144127608,-0.113425413880602,-2.07916493395853,-7.23740710259016,-0.515824216863163,ES,1,6,202.9,1068,961,1.11134235171696
EShh1h7,-0.000165412287028234,0.0112217242738079,-0.103853227774306,-1.3135559598073,-4.91954381702279,-0.360598785721549,ES,1,7,218,1153,1027,1.12268743914314
EShh1h8,-0.00023079272426505,0.0112396801747554,-0.109504247908178,-1.82689760508212,-7.12359062696502,-0.52966930218829,ES,1,8,229.5,1210,1085,1.11520737327189
EShh1h9,-0.000189782434795431,0.0113879992264132,-0.104476862980098,-1.46339361606609,-6.01247857811257,-0.454908496204648,ES,1,9,239.7,1262,1135,1.11189427312775
EShh1h10,-0.000139203510291374,0.0114492534642267,-0.0995002437364866,-1.06192989532431,-4.51696102075621,-0.345503112543189,ES,1,10,248.2,1312,1170,1.12136752136752
EShh2h1,-0.00095247744653022,0.00841916940786377,-0.23190855913964,-13.4374296705373,-18.6093822051964,-0.51719525346591,ES,2,1,54.3,265,278,0.953237410071942
EShh2h2,-0.0012258669019504,0.00915803506520862,-0.243050707504547,-14.6163426380542,-24.778779255223,-1.01624366171688,ES,2,2,82.9,403,426,0.946009389671362
EShh2h3,-0.00101462833469921,0.00959993278336314,-0.209858587571634,-11.0095762061831,-21.6327348704839,-1.06231586643008,ES,2,3,104.7,520,527,0.986717267552182
EShh2h4,-0.000647905564654019,0.00976616103027722,-0.168736267971125,-6.79303650040083,-14.7428377787056,-0.794980127830481,ES,2,4,122.7,623,604,1.03145695364238
EShh2h5,-0.000576664772341408,0.00983159683853744,-0.160367110067133,-5.96589079327528,-13.9065647084165,-0.794067391514119,ES,2,5,137.7,706,671,1.0521609538003
EShh2h6,-0.000489772440204625,0.0100657777441673,-0.148003709009757,-4.83392235062502,-12.2343839221169,-0.740046157149188,ES,2,6,151.1,779,732,1.06420765027322
EShh2h7,-0.000369224398289895,0.0102860594413319,-0.133114571824077,-3.48973405835435,-9.52655297039413,-0.603681891203978,ES,2,7,163.5,851,784,1.08545918367347
EShh2h8,-0.000361573357393999,0.0103547581051588,-0.131492531603965,-3.37222470790795,-9.66360112656353,-0.629137641865559,ES,2,8,174,908,832,1.09134615384615
EShh2h9,-0.000316373690229905,0.010613096288163,-0.124032954614582,-2.80876982874635,-8.62371825517202,-0.581494842642566,ES,2,9,183.8,958,880,1.08863636363636
EShh2h10,-0.000194651448581295,0.0106447337264148,-0.112229340750608,-1.71786106116136,-5.46490144635129,-0.374704038518992,ES,2,10,192.5,1010,915,1.10382513661202
EShh3h1,-0.000752214602409035,0.00794051321595032,-0.220667676604242,-11.9301145618659,-15.4580010471643,-0.352788648529837,ES,3,1,46.9,229,240,0.954166666666667
EShh3h2,-0.000905858267852991,0.00868700022092671,-0.219391990259404,-12.0038507619132,-18.4897959597406,-0.648594519782742,ES,3,2,71.6,351,365,0.961643835616438
EShh3h3,-0.000652544674498905,0.00922106160741845,-0.179214145274706,-7.67447017128349,-13.5538976885186,-0.587942751723514,ES,3,3,90.1,452,449,1.00668151447661
EShh3h4,-0.000462002952880387,0.00929471164412354,-0.157294062350468,-5.34777232619326,-10.2126634200237,-0.486489109383048,ES,3,4,105.3,536,517,1.03675048355899
EShh3h5,-0.000403202954130353,0.00938220816069702,-0.149559989513823,-4.58050727002281,-9.33427009921967,-0.475376282919686,ES,3,5,117.9,608,571,1.06479859894921
EShh3h6,-0.000367580860245357,0.0096559806715698,-0.141630447156128,-3.94239480876336,-8.69153952313337,-0.474914471437001,ES,3,6,129.2,669,623,1.07383627608347
EShh3h7,-0.000237657302442785,0.00990325321247082,-0.12497482149444,-2.42323423670182,-5.74330675182752,-0.33200725151257,ES,3,7,139.7,733,664,1.1039156626506
EShh3h8,-0.000244585971528618,0.00996083100614313,-0.124948005920495,-2.46513325281047,-6.07522219257287,-0.36100889397624,ES,3,8,147.6,777,699,1.11158798283262
EShh3h9,-0.000270149208705112,0.0100937874648398,-0.125834748663917,-2.65152293395753,-6.85504462140908,-0.420352168745155,ES,3,9,155.6,816,740,1.1027027027027
EShh3h10,-0.000147173745200857,0.0101794542537559,-0.112695014546344,-1.42030413592681,-3.82659486996082,-0.2406290734034,ES,3,10,163.5,863,772,1.11787564766839
EShh4h1,-0.00077116970290707,0.00762804921248426,-0.23219169850246,-13.2532681960657,-16.5461628274789,-0.329289463141319,ES,4,1,42.7,209,218,0.958715596330275
EShh4h2,-0.000819172942752559,0.00826624363566237,-0.220072504868384,-11.988344003505,-17.3129681313967,-0.532462412789163,ES,4,2,65,319,331,0.963746223564955
EShh4h3,-0.00055345341745017,0.00880452176613111,-0.176438136983877,-7.13952848370813,-11.661242904276,-0.452171442056789,ES,4,3,81.7,410,407,1.00737100737101
EShh4h4,-0.000362889126897002,0.00886726497250783,-0.153698928713929,-4.61524311638353,-8.07720538698093,-0.34619622705974,ES,4,4,95.4,486,468,1.03846153846154
EShh4h5,-0.000266245948815024,0.00895759904965245,-0.141359971773257,-3.31817869132742,-6.15902296518373,-0.284084427385631,ES,4,5,106.7,553,514,1.07587548638132
EShh4h6,-0.000275941500510414,0.00904008476916087,-0.141142647783916,-3.37654090852746,-6.5995376344891,-0.322299672596164,ES,4,6,116.8,607,561,1.08199643493761
EShh4h7,-0.00019526108081446,0.00915129310632981,-0.130611167943874,-2.33158234298603,-4.79772979367265,-0.246614745068663,ES,4,7,126.3,664,599,1.1085141903172
EShh4h8,-0.000155617206695938,0.00921157305863984,-0.125452753763055,-1.83396065257953,-3.92389973850598,-0.208993908592645,ES,4,8,134.3,710,633,1.1216429699842
EShh4h9,-0.000176583774301159,0.0093866239126675,-0.1253468536982,-2.00415801515838,-4.50458425926278,-0.25004262441044,ES,4,9,141.6,747,669,1.11659192825112
EShh4h10,-0.000115515744785154,0.00940782798436677,-0.118573144262293,-1.30515606691318,-3.02403034931627,-0.171887428240309,ES,4,10,148.8,788,700,1.12571428571429
EShh5h1,-0.000802878670395893,0.00725905954936187,-0.248362567924433,-15.2366398482805,-18.3277227293047,-0.309108288102419,ES,5,1,38.5,192,193,0.994818652849741
EShh5h2,-0.000814208555754027,0.0080507958448131,-0.225345244212455,-12.561978162826,-17.308814042872,-0.474683588004598,ES,5,2,58.3,288,295,0.976271186440678
EShh5h3,-0.000616230361922327,0.00827683746143957,-0.195271487382962,-8.99527073301539,-13.4937523750484,-0.449848164203299,ES,5,3,73,370,360,1.02777777777778
EShh5h4,-0.00031255469803287,0.00843494574551434,-0.155609145290695,-4.3930024370219,-7.05596846426195,-0.266296602724005,ES,5,4,85.2,441,411,1.07299270072993
EShh5h5,-0.000190415562223572,0.00857411076048195,-0.138838370004525,-2.59014609339913,-4.4009980901453,-0.181085199674617,ES,5,5,95.1,500,451,1.10864745011086
EShh5h6,-0.000216619613842549,0.00868071382110595,-0.14015202423613,-2.87466273633098,-5.12534052415507,-0.225067778782409,ES,5,6,103.9,546,493,1.10750507099391
EShh5h7,-0.000168176025033565,0.00880872994577383,-0.132615715571349,-2.16739212881052,-4.05432712968712,-0.18869350008766,ES,5,7,112.2,596,526,1.13307984790875
EShh5h8,-0.000107427450320535,0.00886981594261774,-0.124853487094311,-1.36548222943149,-2.64494316274907,-0.127946093331757,ES,5,8,119.1,636,555,1.14594594594595
EShh5h9,-0.00016238177348754,0.00905810631425014,-0.128325030990075,-1.97907591262555,-4.0153433521593,-0.203626743953375,ES,5,9,125.4,670,584,1.1472602739726
EShh5h10,-8.4264823909183e-05,0.00910275121381998,-0.119113968781552,-1.01695320900286,-2.12587829164771,-0.110892508264485,ES,5,10,131.6,706,610,1.15737704918033
EShh6h1,-0.000779564549103747,0.0072541157673306,-0.245317914158213,-14.8143676013756,-17.5662304597118,-0.275186285833623,ES,6,1,35.3,177,176,1.00568181818182
EShh6h2,-0.000842473133277684,0.00784583168239186,-0.234834649513663,-13.6860488607252,-18.184855392428,-0.449880653170283,ES,6,2,53.4,262,272,0.963235294117647
EShh6h3,-0.000647647538249974,0.00805942298075527,-0.20443740726654,-9.97081872004148,-14.3100572263163,-0.433923850627482,ES,6,3,67,338,332,1.01807228915663
EShh6h4,-0.000387689785339731,0.00821192474122546,-0.168984717842488,-5.74902817948126,-8.78851609654475,-0.303948791706349,ES,6,4,78.4,403,381,1.05774278215223
EShh6h5,-0.000283242701095723,0.00832555549812062,-0.154132982644269,-4.08631918823322,-6.57035767684271,-0.248403848860949,ES,6,5,87.7,458,419,1.09307875894988
EShh6h6,-0.000310366445818162,0.008467780189772,-0.154747338316708,-4.32848195282591,-7.30799983268026,-0.297951787985435,ES,6,6,96,501,459,1.09150326797386
EShh6h7,-0.000231939448796669,0.00860781485571497,-0.143118720540179,-3.13032036219466,-5.53785184070409,-0.240753147850943,ES,6,7,103.8,549,489,1.12269938650307
EShh6h8,-0.000156577422930046,0.00868208291600933,-0.133214279812667,-2.0772141988221,-3.80269739951121,-0.172548320068911,ES,6,8,110.2,587,515,1.13980582524272
EShh6h9,-0.000234159769497201,0.00889776495449298,-0.138704469696517,-2.95767481751551,-5.67861133907299,-0.272093652155748,ES,6,9,116.2,618,544,1.13602941176471
EShh6h10,-0.000160191394532787,0.00896040992315802,-0.129479722968287,-1.99518616860018,-3.95112309584552,-0.195593692724533,ES,6,10,122.1,651,570,1.14210526315789
EShh7h1,-0.000747213054484689,0.00717537177011122,-0.243501397622719,-14.5129478777165,-17.0161116102402,-0.250316373252371,ES,7,1,33.5,168,167,1.0059880239521
EShh7h2,-0.000815742317585112,0.00775512622898775,-0.234134463317706,-13.56360863466,-17.6994221848166,-0.413581355015652,ES,7,2,50.7,248,259,0.957528957528958
EShh7h3,-0.000608351008579316,0.00800635360069773,-0.200884333717056,-9.49040396363238,-13.3595163781968,-0.386911241456445,ES,7,3,63.6,321,315,1.01904761904762
EShh7h4,-0.000290585308675532,0.00816028332865494,-0.158154472914393,-4.36378331838034,-6.52283216183954,-0.21590488434592,ES,7,4,74.3,384,359,1.06963788300836
EShh7h5,-0.000184190855553656,0.00826894449525117,-0.143209433348323,-2.69381589786688,-4.22075809040669,-0.152694219253981,ES,7,5,82.9,437,392,1.11479591836735
EShh7h6,-0.000206922270908209,0.00843263937630941,-0.143125090146618,-2.90991417411375,-4.78462994854213,-0.187471577442837,ES,7,6,90.6,478,428,1.11682242990654
EShh7h7,-0.000132183136416928,0.00850891111130203,-0.133058522013833,-1.82569438094419,-3.11712362373758,-0.129142924279339,ES,7,7,97.7,520,457,1.13785557986871
EShh7h8,-5.9021571068185e-05,0.00860201455171386,-0.123113203854926,-0.797646419033006,-1.4091098952994,-0.0611463476266397,ES,7,8,103.6,556,480,1.15833333333333
EShh7h9,-0.000146346253146496,0.00883497451624543,-0.129750940541893,-1.87486933330109,-3.47150695512937,-0.159663762182827,ES,7,9,109.1,585,506,1.15612648221344
